,Name,last-zeros,inter_max,nb_peaks,inter_mean,inter_std,inter_rel,mass_center,mass_center_sqr,mass_moment,r_moment,log_total_usage,Label
4733,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12875402/ALLSTREAMS.DST,9,10,2,10.0,0.0,0.0,66,227812,1300,25,3.970291913552122,1
4734,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12875403/ALLSTREAMS.DST,8,7,2,7.0,0.0,0.0,68,206998,550,12,3.8066624897703196,1
4735,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12875530/ALLSTREAMS.DST,2,10,5,4.25,3.491060010942235,0.8214258849275847,68,1782058,18954,50,5.934894195619588,1
4736,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13104061/ALLSTREAMS.DST,12,2,2,2.0,0.0,0.0,67,244336,54,1,4.007333185232471,0
4737,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13134000/ALLSTREAMS.DST,5,2,3,2.0,0.0,0.0,74,229161,57,1,3.7376696182833684,0
4738,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13134010/ALLSTREAMS.DST,5,0,1,0.0,0.0,0.0,75,101250,0,0,2.9444389791664403,1
4739,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13146030/ALLSTREAMS.DST,9,0,1,0.0,0.0,0.0,71,292378,0,0,4.07753744390572,0
4740,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13146112/ALLSTREAMS.DST,15,3,2,3.0,0.0,0.0,63,250139,155,2,4.143134726391533,1
4741,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13166021/ALLSTREAMS.DST,18,0,1,0.0,0.0,0.0,62,123008,0,0,3.4965075614664802,1
4742,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13166102/ALLSTREAMS.DST,19,0,1,0.0,0.0,0.0,61,152561,0,0,3.7376696182833684,1
4743,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13246103/ALLSTREAMS.DST,15,3,2,3.0,0.0,0.0,63,270502,169,2,4.219507705176107,0
4744,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13246104/ALLSTREAMS.DST,15,3,2,3.0,0.0,0.0,63,278952,177,2,4.248495242049359,1
4745,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13264021/ALLSTREAMS.DST,3,12,4,5.0,4.96655480858378,0.9933109617167559,67,3156696,31280,46,6.523562306149512,0
4746,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13264091/ALLSTREAMS.DST,16,1,2,1.0,0.0,0.0,63,247316,41,0,4.127134385045092,0
4747,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13266221/ALLSTREAMS.DST,19,0,1,0.0,0.0,0.0,61,63257,0,0,2.8903717578961645,1
4748,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13454001/ALLSTREAMS.DST,5,5,5,3.5,1.118033988749895,0.31943828249996997,69,641573,3116,23,4.897839799950911,0
4749,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13566000/ALLSTREAMS.DST,16,2,2,2.0,0.0,0.0,63,214380,54,1,4.007333185232471,0
4750,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13774031/ALLSTREAMS.DST,15,0,1,0.0,0.0,0.0,65,245050,0,0,4.07753744390572,1
4751,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13774041/ALLSTREAMS.DST,15,0,1,0.0,0.0,0.0,65,253500,0,0,4.110873864173311,1
4752,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13774051/ALLSTREAMS.DST,14,1,2,1.0,0.0,0.0,65,262212,2,0,4.143134726391533,1
4753,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/15166101/ALLSTREAMS.DST,19,0,1,0.0,0.0,0.0,61,290238,0,0,4.3694478524670215,1
4754,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/15166111/ALLSTREAMS.DST,19,0,1,0.0,0.0,0.0,61,126514,0,0,3.5553480614894135,1
4755,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/15266005/ALLSTREAMS.DST,16,0,1,0.0,0.0,0.0,64,143360,0,0,3.58351893845611,1
4756,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/15266006/ALLSTREAMS.DST,16,0,1,0.0,0.0,0.0,64,139264,0,0,3.5553480614894135,0
4757,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/15454101/ALLSTREAMS.DST,5,5,6,2.8,1.32664991614216,0.47380354147934295,69,664314,3156,22,4.9344739331306915,0
4758,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/17444232/ALLSTREAMS.DST,17,0,1,0.0,0.0,0.0,63,63504,0,0,2.833213344056216,0
4759,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/17444233/ALLSTREAMS.DST,17,0,1,0.0,0.0,0.0,63,67473,0,0,2.8903717578961645,0
4760,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/17444234/ALLSTREAMS.DST,17,0,1,0.0,0.0,0.0,63,91287,0,0,3.1780538303479458,0
4761,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/17444262/ALLSTREAMS.DST,17,0,1,0.0,0.0,0.0,63,63504,0,0,2.833213344056216,0
4762,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/27163203/ALLSTREAMS.DST,17,1,2,1.0,0.0,0.0,62,710983,91,0,5.209486152841421,0
4763,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/27163401/ALLSTREAMS.DST,17,1,2,1.0,0.0,0.0,62,1114353,89,0,5.662960480135946,0
4764,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/27165101/ALLSTREAMS.DST,3,11,4,4.333333333333333,4.714045207910317,1.0878565864408425,70,5565040,37700,33,7.0192966537150445,0
4765,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/27165401/ALLSTREAMS.DST,15,0,1,0.0,0.0,0.0,65,177450,0,0,3.7612001156935624,1
4766,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/27265101/ALLSTREAMS.DST,4,0,1,0.0,0.0,0.0,76,46208,0,0,2.1972245773362196,1
4767,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/32123200/ALLSTREAMS.DST,16,2,2,2.0,0.0,0.0,63,166740,42,1,3.7612001156935624,1
4768,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/34112401/ALLSTREAMS.DST,10,3,5,1.75,0.82915619758885,0.47380354147934284,66,512567,671,5,4.770684624465665,0
4769,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/34114001/ALLSTREAMS.DST,18,0,1,0.0,0.0,0.0,62,80724,0,0,3.091042453358316,1
4770,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/34114101/ALLSTREAMS.DST,4,12,3,7.0,5.0,0.7142857142857143,68,454560,4128,43,4.574710978503383,0
4771,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/34114201/ALLSTREAMS.DST,18,0,1,0.0,0.0,0.0,62,92256,0,0,3.2188758248682006,1
4772,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/34124001/ALLSTREAMS.DST,18,0,1,0.0,0.0,0.0,62,49972,0,0,2.6390573296152584,0
4773,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/34124004/ALLSTREAMS.DST,18,0,1,0.0,0.0,0.0,62,49972,0,0,2.6390573296152584,0
4774,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/35103100/ALLSTREAMS.DST,5,5,3,4.5,0.5,0.1111111111111111,68,523598,542,4,4.736198448394496,1
4775,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/36103100/ALLSTREAMS.DST,5,5,3,4.5,0.5,0.1111111111111111,68,539199,775,6,4.7535901911063645,1
4776,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/37103000/ALLSTREAMS.DST,16,0,1,0.0,0.0,0.0,64,110592,0,0,3.332204510175204,0
4777,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/37113000/ALLSTREAMS.DST,14,2,3,2.0,0.0,0.0,64,204880,80,1,3.9318256327243257,1
4778,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/38114002/ALLSTREAMS.DST,15,0,1,0.0,0.0,0.0,65,109850,0,0,3.295836866004329,1
4779,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/40112008/ALLSTREAMS.DST,18,0,1,0.0,0.0,0.0,62,134540,0,0,3.58351893845611,1
4780,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/41900006/ALLSTREAMS.DST,9,7,2,7.0,0.0,0.0,67,364219,1012,12,4.382026634673881,0
4781,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/41900007/ALLSTREAMS.DST,9,7,2,7.0,0.0,0.0,67,341849,953,12,4.31748811353631,0
4782,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20r0p1Filtered/11876120/B2DMUKSHH.STRIPTRIG.DST,2,12,4,5.0,4.96655480858378,0.9933109617167559,70,462378,4158,44,4.543294782270004,1
4783,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20r0p1NoPrescalingFlagged/21123401/ALLSTREAMS.DST,16,0,1,0.0,0.0,0.0,64,172032,0,0,3.7612001156935624,1
4784,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20r0p1NoPrescalingFlagged/27263502/ALLSTREAMS.DST,17,0,1,0.0,0.0,0.0,63,456435,0,0,4.7535901911063645,1
4785,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20r0p2NoPrescalingFlagged/12164001/ALLSTREAMS.DST,2,3,2,3.0,0.0,0.0,76,327852,140,2,4.04305126783455,1
4786,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20r0p2NoPrescalingFlagged/12164002/ALLSTREAMS.DST,2,3,2,3.0,0.0,0.0,76,339561,145,2,4.07753744390572,1
4787,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08c/Digi13/Trig0x409f0045/Reco14a/Stripping20r0p2NoPrescalingFlagged/12164003/ALLSTREAMS.DST,3,12,3,6.5,5.5,0.8461538461538461,70,173177,1257,35,3.58351893845611,1
4788,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20Filtered/11114013/B2XMUMU.STRIP.DST,9,4,2,4.0,0.0,0.0,67,198620,32,0,3.8066624897703196,1
4789,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20Filtered/27165101/PROMPTD2KSKK.NOPIDSTRIPTRIG.DST,3,4,3,2.5,1.5,0.6,75,135112,112,4,3.2188758248682006,0
4790,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/11102202/ALLSTREAMS.DST,2,2,3,1.5,0.5,0.3333333333333333,75,1506781,331,1,5.579729825986222,0
4791,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/11144403/ALLSTREAMS.DST,11,0,1,0.0,0.0,0.0,69,328509,0,0,4.248495242049359,0
4792,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/11144413/ALLSTREAMS.DST,11,0,1,0.0,0.0,0.0,69,295182,0,0,4.143134726391533,0
4793,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/11146012/ALLSTREAMS.DST,9,0,1,0.0,0.0,0.0,71,463772,0,0,4.532599493153256,1
4794,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/11164072/ALLSTREAMS.DST,2,4,3,3.5,0.5,0.14285714285714285,74,1021750,1586,8,5.214935757608986,0
4795,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/11164406/ALLSTREAMS.DST,3,9,3,5.5,3.5,0.6363636363636364,73,698848,2720,21,4.859812404361672,0
4796,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/11164454/ALLSTREAMS.DST,2,8,4,3.6666666666666665,3.091206165165235,0.8430562268632459,71,2409975,11382,24,6.161207321695077,0
4797,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/11164470/ALLSTREAMS.DST,2,12,2,12.0,0.0,0.0,74,545292,3168,32,4.605170185988092,0
4798,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/11364601/ALLSTREAMS.DST,10,2,3,1.5,0.5,0.3333333333333333,68,1165761,377,1,5.53338948872752,0
4799,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/11442012/ALLSTREAMS.DST,3,7,2,7.0,0.0,0.0,73,963781,2225,12,5.187385805840755,0
4800,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/11453001/ALLSTREAMS.DST,10,0,1,0.0,0.0,0.0,70,465500,0,0,4.564348191467836,0
4801,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/11464601/ALLSTREAMS.DST,10,2,3,1.5,0.5,0.3333333333333333,68,1184128,384,1,5.54907608489522,0
4802,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/11572400/ALLSTREAMS.DST,2,7,2,7.0,0.0,0.0,75,240926,476,11,3.7612001156935624,0
4803,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/11572410/ALLSTREAMS.DST,2,7,2,7.0,0.0,0.0,75,172090,340,11,3.4339872044851463,0
4804,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/11772400/ALLSTREAMS.DST,2,3,4,2.3333333333333335,0.4714045207910317,0.20203050891044214,76,708243,683,5,4.812184355372417,0
4805,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/11772410/ALLSTREAMS.DST,2,7,2,7.0,0.0,0.0,76,372688,592,9,4.174387269895637,0
4806,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/11774400/ALLSTREAMS.DST,9,0,1,0.0,0.0,0.0,71,50410,0,0,2.3978952727983707,0
4807,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/11774410/ALLSTREAMS.DST,9,0,1,0.0,0.0,0.0,71,80656,0,0,2.833213344056216,0
4808,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12145008/ALLSTREAMS.DST,10,0,1,0.0,0.0,0.0,70,862400,0,0,5.176149732573829,1
4809,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12163460/ALLSTREAMS.DST,2,12,2,12.0,0.0,0.0,74,545292,3168,32,4.605170185988092,0
4810,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12163463/ALLSTREAMS.DST,2,12,2,12.0,0.0,0.0,74,528768,3072,32,4.574710978503383,0
4811,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12165063/ALLSTREAMS.DST,8,0,1,0.0,0.0,0.0,72,316224,0,0,4.127134385045092,0
4812,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12165064/ALLSTREAMS.DST,8,0,1,0.0,0.0,0.0,72,321408,0,0,4.143134726391533,0
4813,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12165461/ALLSTREAMS.DST,2,12,2,12.0,0.0,0.0,74,545292,3168,32,4.605170185988092,0
4814,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12165464/ALLSTREAMS.DST,2,12,2,12.0,0.0,0.0,72,334080,2304,36,4.174387269895637,0
4815,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12165520/ALLSTREAMS.DST,2,6,3,3.5,2.5,0.7142857142857143,72,1023939,1395,7,5.272999558563747,0
4816,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12247001/ALLSTREAMS.DST,3,2,2,2.0,0.0,0.0,76,1238253,213,1,5.365976015021851,0
4817,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12265027/ALLSTREAMS.DST,12,0,1,0.0,0.0,0.0,68,129472,0,0,3.367295829986474,1
4818,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12265028/ALLSTREAMS.DST,12,0,1,0.0,0.0,0.0,68,129472,0,0,3.367295829986474,1
4819,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12265042/ALLSTREAMS.DST,12,0,1,0.0,0.0,0.0,68,87856,0,0,2.995732273553991,1
4820,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12265043/ALLSTREAMS.DST,12,0,1,0.0,0.0,0.0,68,92480,0,0,3.044522437723423,1
4821,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12265044/ALLSTREAMS.DST,12,0,1,0.0,0.0,0.0,68,87856,0,0,2.995732273553991,1
4822,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12442012/ALLSTREAMS.DST,2,8,2,8.0,0.0,0.0,74,933640,2720,16,5.14166355650266,0
4823,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12665400/ALLSTREAMS.DST,2,7,2,7.0,0.0,0.0,76,701745,1177,9,4.804021044733257,0
4824,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12673400/ALLSTREAMS.DST,2,7,2,7.0,0.0,0.0,75,258135,510,11,3.828641396489095,0
4825,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12673410/ALLSTREAMS.DST,2,7,2,7.0,0.0,0.0,75,258135,510,11,3.828641396489095,0
4826,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12675000/ALLSTREAMS.DST,9,0,1,0.0,0.0,0.0,71,75615,0,0,2.772588722239781,0
4827,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/12952000/ALLSTREAMS.DST,10,0,1,0.0,0.0,0.0,70,465500,0,0,4.564348191467836,0
4828,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13102202/ALLSTREAMS.DST,2,2,3,1.5,0.5,0.3333333333333333,75,1416688,463,1,5.5134287461649825,0
4829,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13144403/ALLSTREAMS.DST,2,9,2,9.0,0.0,0.0,74,1042191,3527,19,5.225746673713202,0
4830,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13144413/ALLSTREAMS.DST,2,6,3,4.5,1.5,0.3333333333333333,75,1398348,3348,13,5.517452896464707,0
4831,/MC/2012/Beam4000GeV-2012-MagUp-Nu2.5-Pythia8/Sim08d/Digi13/Trig0x409f0045/Reco14a/Stripping20NoPrescalingFlagged/13146021/ALLSTREAMS.DST,9,0,1,0.0,0.0,0.0,71,302460,0,0,4.110873864173311,0
